ID,Symbol
MGI:3646820,Gm8688
MGI:3646821,Vmn1r155
MGI:3646823,Gm8689
MGI:3646824,Rpl19-ps4
MGI:3646825,Rpl21-ps4
MGI:3646826,Vmn2r23
MGI:3646827,Rps6-ps2
MGI:3646828,Gm5532
MGI:3646829,Teddm1b
MGI:3646830,Gm5135
MGI:3646832,Scgb2b30
MGI:3646833,Gm6704
MGI:3646834,Gm7859
MGI:3646838,Gm9364
MGI:3646842,Gm7076
MGI:3646843,Gm5010
MGI:3646848,Gm16386
MGI:3646851,Gm7748
MGI:3646852,Gm8836
MGI:3646853,Trim5
MGI:3646854,Gm8832
MGI:3646857,Gm8835
MGI:3646858,Gm14772
MGI:3646859,Gm8834
MGI:3646860,Gm7103
MGI:3646861,Gm8126
MGI:3646862,Gm8128
MGI:3646863,Gm8129
MGI:3646865,Gm8127
MGI:3646866,Gm9164
MGI:3646870,Gm9162
MGI:3646872,Gm7642
MGI:3646874,Rps12-ps12
MGI:3646877,Gm7645
MGI:3646878,Gm7644
MGI:3646880,Gm7646
MGI:3646882,Vmn2r79
MGI:3646884,Gm6669
MGI:3646885,Wdr93
MGI:3646886,Gm16378
MGI:3646889,Obox4-ps35
MGI:3646890,Gm4949
MGI:3646891,Igkv17-127
MGI:3646892,Igkv9-124
MGI:3646895,B230303A05Rik
MGI:3646896,Gm5311
MGI:3646897,Gm6136
MGI:3646898,Gm6329
MGI:3646899,Amd-ps7
MGI:3646901,Gm14879
MGI:3646902,Gm9416
MGI:3646905,Gm9415
MGI:3646906,Gm4859
MGI:3646907,Gm6563
MGI:3646908,Gm4785
MGI:3646909,Gm10264
MGI:3646911,Gm5060
MGI:3646912,Gm5379
MGI:3646914,Gm5181
MGI:3646915,Gm9051
MGI:3646918,Gm9054
MGI:3646919,Fignl2
MGI:3646920,Gm5455
MGI:3646921,Snora74a
MGI:3646924,Gm6441
MGI:3646925,Gm4982
MGI:3646928,Gm4983
MGI:3646930,Gm9013
MGI:3646932,Gm9012
MGI:3646937,Gm9017
MGI:3646938,Gm6306
MGI:3646939,Gm5414
MGI:3646941,Gm8307
MGI:3646943,Gm8303
MGI:3646944,Gm8305
MGI:3646945,Gm8304
MGI:3646949,Gm5228
MGI:3646950,Gm5503
MGI:3646951,Gm5504
MGI:3646952,Spink14
MGI:3646954,Gm5596
MGI:3646955,Gm4793
MGI:3646956,Gm6773
MGI:3646957,Rpl37-ps1
MGI:3646958,Gm5244
MGI:3646959,Lrrc74a
MGI:3646963,Gm6447
MGI:3646964,Fscb
MGI:3646965,Vmn2r85
MGI:3646966,Gm6981
MGI:3646967,Gm4900
MGI:3646968,Gm5692
MGI:3646970,Gm5691
MGI:3646973,Vmn2r105
MGI:3646975,Gm6785
MGI:3646976,Gm7707
MGI:3646977,Gm8233
MGI:3646978,Gm7709
MGI:3646979,Gm8229
MGI:3646981,Gm8231
MGI:3646982,Apol10c-ps
MGI:3646984,Gm5782
MGI:3646986,Gm8228
MGI:3646987,Rpl9-ps8
MGI:3646991,Gm7842
MGI:3646992,Bod1-ps
MGI:3646995,Gm9227
MGI:3646997,Rpl18-ps2
MGI:3646999,Gm7324
MGI:3647002,Gm7132
MGI:3647006,Gm7488
MGI:3647008,Gm7489
MGI:3647009,Vmn1r132
MGI:3647013,Gm8767
MGI:3647016,Gm6374
MGI:3647018,Gm6373
MGI:3647021,Gm7587
MGI:3647022,Gm7588
MGI:3647025,Rps12-ps23
MGI:3647027,Gm7584
MGI:3647028,Gbp2-ps
MGI:3647029,Gm6133
MGI:3647030,Gm6216
MGI:3647031,Gm6215
MGI:3647032,Gm6117
MGI:3647034,Vmn2r111
MGI:3647036,Gm5931
MGI:3647037,Gm7159
MGI:3647038,Gm5128
MGI:3647039,Rps16-ps3
MGI:3647040,Hspd1-ps2
MGI:3647041,Gm5350
MGI:3647042,Rps13-ps1
MGI:3647043,Gm4992
MGI:3647044,Gm4959
MGI:3647046,Tmem170b
MGI:3647047,Gm6123
MGI:3647048,Gm6552
MGI:3647050,Vmn2r60
MGI:3647051,Gm6008
MGI:3647052,Gm6007
MGI:3647053,Gm6462
MGI:3647054,Gm8581
MGI:3647055,Gm8580
MGI:3647057,Gm8579
MGI:3647064,Gm4842
MGI:3647065,Gm4774
MGI:3647066,Gm4917
MGI:3647067,Gm5189
MGI:3647068,Gm5190
MGI:3647070,Gm6089
MGI:3647071,Gm4915
MGI:3647072,Gm4840
MGI:3647073,Rps19-ps2
MGI:3647074,Vmn1r-ps19
MGI:3647077,Obox3-ps2
MGI:3647078,Gm8039
MGI:3647079,Zscan25
MGI:3647081,Gm8041
MGI:3647082,Gm5500
MGI:3647084,Gm8043
MGI:3647086,Gm7736
MGI:3647087,Rpl21-ps5
MGI:3647088,Gm7741
MGI:3647089,Gm7740
MGI:3647092,Gm7742
MGI:3647094,Gm8823
MGI:3647096,Gm8824
MGI:3647097,Gm8826
MGI:3647098,Gm8825
MGI:3647101,Gm16368
MGI:3647102,Gm9172
MGI:3647104,Gm5734
MGI:3647107,Vmn2r63
MGI:3647108,Gm9173
MGI:3647110,Rpl5-ps1
MGI:3647111,Gm7624
MGI:3647114,Gm7623
MGI:3647115,Gm7622
MGI:3647116,Gm7626
MGI:3647118,Gm5612
MGI:3647120,Gm16379
MGI:3647121,Gm5611
MGI:3647122,Gm6949
MGI:3647123,Gm7201
MGI:3647125,Gm7284
MGI:3647127,Dupd1
MGI:3647128,Gm5670
MGI:3647131,Rpl7a-ps10
MGI:3647132,Gm6285
MGI:3647133,Ighv1-54
MGI:3647134,Ighv6-5
MGI:3647136,Gm7678
MGI:3647137,Gm4865
MGI:3647139,Gm9801
MGI:3647141,Gm5391
MGI:3647142,Gm5175
MGI:3647143,Gm9046
MGI:3647145,Gm9871
MGI:3647146,Gm9045
MGI:3647147,Gm9043
MGI:3647148,Gm9044
MGI:3647149,Esp15
MGI:3647150,Gm9042
MGI:3647151,Gm6197
MGI:3647154,Dph3b-ps
MGI:3647155,Gm4860
MGI:3647156,Gm6682
MGI:3647157,Gm16404
MGI:3647159,Gm6614
MGI:3647161,Mup-ps6
MGI:3647162,Gm9004
MGI:3647163,Gm9003
MGI:3647165,Gm8996
MGI:3647166,Gm8999
MGI:3647168,Gm9001
MGI:3647170,Gm9002
MGI:3647171,Gm5953
MGI:3647173,Spag11b
MGI:3647174,Gm5630
MGI:3647175,Defa-ps12
MGI:3647176,Defb33
MGI:3647179,Gm16440
MGI:3647180,Defb43
MGI:3647181,Rpl7-ps8
MGI:3647182,Gm8341
MGI:3647183,Gm8340
MGI:3647184,Gm8339
MGI:3647186,Gm8338
MGI:3647188,Olfr715b
MGI:3647191,Gm5155
MGI:3647193,Vmn2r17
MGI:3647194,Vmn2r16
MGI:3647196,Lilra5
MGI:3647197,Gm6556
MGI:3647201,Gm6776
MGI:3647203,Gm15057
MGI:3647205,Gm4993
MGI:3647206,Vmn1r251
MGI:3647209,Gm8655
MGI:3647211,Gm7008
MGI:3647212,Gm7285
MGI:3647214,Cstdc7
MGI:3647216,Gm8242
MGI:3647219,Gm8241
MGI:3647220,Gm8245
MGI:3647222,Gm8244
MGI:3647225,Gm5279
MGI:3647229,Rpl21-ps2
MGI:3647230,Gm6937
MGI:3647232,Gm7672
MGI:3647233,Gm4889
MGI:3647234,Rps15-ps2
MGI:3647235,Vmn2r115
MGI:3647236,Tubb2a-ps1
MGI:3647237,Gm7238
MGI:3647238,Gm6902
MGI:3647242,Gm7043
MGI:3647244,Gm6652
MGI:3647245,Gm7408
MGI:3647246,Gm7407
MGI:3647253,Gm6378
MGI:3647254,Gm6978
MGI:3647255,Gm6377
MGI:3647256,Gm5951
MGI:3647257,Gm6376
MGI:3647258,Gm5121
MGI:3647260,Gm7939
MGI:3647262,Gm7593
MGI:3647263,Gm7594
MGI:3647265,Gm7595
MGI:3647266,Gm9156
MGI:3647267,Gm6717
MGI:3647271,Gm9159
MGI:3647272,Gm5926
MGI:3647273,Adam34l
MGI:3647274,Gm5347
MGI:3647275,Gm4960
MGI:3647277,Gm6569
MGI:3647278,Cyp2a21-ps
MGI:3647279,Ifnl2
MGI:3647280,Gm5769
MGI:3647282,Gm6270
MGI:3647286,Gm5136
MGI:3647287,Vmn1r94
MGI:3647289,Gm4988
MGI:3647293,Gm8572
MGI:3647295,Gm6009
MGI:3647296,Gm8566
MGI:3647297,Gm8569
MGI:3647303,Vmn1r113
MGI:3647304,Gm5749
MGI:3647306,Gm5051
MGI:3647307,Gm5186
MGI:3647308,Lipo1
MGI:3647309,Gm7065
MGI:3647311,Gm6421
MGI:3647318,Gm8412
MGI:3647321,Gm8410
MGI:3647324,Gm5809
MGI:3647325,Gm8850
MGI:3647326,Gm8849
MGI:3647327,Gm8848
MGI:3647328,Gm8847
MGI:3647335,Kpna2-ps
MGI:3647336,Gm7973
MGI:3647337,Gm7972
MGI:3647340,Vmn1r120
MGI:3647341,Vmn1r122
MGI:3647342,Gm5262
MGI:3647343,Gm5263
MGI:3647344,Gm5408
MGI:3647345,Gm14564
MGI:3647346,Gm8546
MGI:3647347,Pate9
MGI:3647348,Gm5094
MGI:3647349,Obox3-ps8
MGI:3647350,Gm6947
MGI:3647352,Gm5142
MGI:3647353,Gm9114
MGI:3647354,Gm4898
MGI:3647355,Gm7730
MGI:3647356,Gm7726
MGI:3647357,Gm6923
MGI:3647358,Vmn1r-ps53
MGI:3647359,Gm7727
MGI:3647361,Gm7729
MGI:3647362,Gm4775
MGI:3647363,Gm8264
MGI:3647364,Gm8261
MGI:3647365,Trim43c
MGI:3647370,Gm6345
MGI:3647371,Gm6343
MGI:3647375,Gm5830
MGI:3647377,Gm5876
MGI:3647382,Gm6334
MGI:3647383,Gm5404
MGI:3647384,Gm6333
MGI:3647386,Gm6863
MGI:3647388,Gm5303
MGI:3647389,Gm5827
MGI:3647390,Gm5823
MGI:3647391,Gm4750
MGI:3647393,Gm7334
MGI:3647394,Gm6592
MGI:3647395,Gm5388
MGI:3647396,Gm5387
MGI:3647399,Gm7993
MGI:3647400,Gm9071
MGI:3647402,Gm9072
MGI:3647406,Gm6616
MGI:3647409,Gm8990
MGI:3647410,Gm8988
MGI:3647416,Gm8984
MGI:3647418,Cfhr3
MGI:3647422,Gm5905
MGI:3647424,Gm5327
MGI:3647425,Rpl7a-ps14
MGI:3647426,Gm5329
MGI:3647431,Gm8324
MGI:3647433,Cbx3-ps5
MGI:3647435,Gm7224
MGI:3647436,Rpl17-ps7
MGI:3647437,Rps11-ps5
MGI:3647438,Gm6751
MGI:3647439,Gm5224
MGI:3647440,Gm4757
MGI:3647442,Gm6439
MGI:3647443,Gm6999
MGI:3647444,Vmn2r19
MGI:3647445,Rps8-ps1
MGI:3647448,Gm9292
MGI:3647449,Gm7980
MGI:3647452,Gm7083
MGI:3647453,Gm8456
MGI:3647455,Gm8458
MGI:3647456,Gm8459
MGI:3647457,Gm8642
MGI:3647458,Gm8643
MGI:3647459,Gm8641
MGI:3647460,Trav7-1
MGI:3647461,Gm16451
MGI:3647465,Rpl7a-ps6
MGI:3647466,Gm8138
MGI:3647467,Gm8137
MGI:3647471,Tmem249
MGI:3647473,Gm8141
MGI:3647474,Ighv8-2
MGI:3647476,Gm7579
MGI:3647478,Gm5708
MGI:3647481,Gm6881
MGI:3647482,Gm4969
MGI:3647484,Gm6653
MGI:3647485,Gm6987
MGI:3647486,Gm6988
MGI:3647488,Gm7400
MGI:3647491,Gm6651
MGI:3647492,Ppp1ccb
MGI:3647493,Gm7397
MGI:3647495,Gm7399
MGI:3647496,Gm7398
MGI:3647501,Gm9423
MGI:3647502,Gm7600
MGI:3647504,Rpl18a-ps1
MGI:3647506,Rps12-ps20
MGI:3647509,Gm6756
MGI:3647510,Gm6122
MGI:3647512,Gm4945
MGI:3647513,Gm4946
MGI:3647514,Gm7030
MGI:3647515,Gm7269
MGI:3647516,Gm4968
MGI:3647517,Gm5342
MGI:3647518,Gm6568
MGI:3647519,Urad
MGI:3647521,Gm9309
MGI:3647522,Gm9308
MGI:3647523,Gm7151
MGI:3647524,Gm8374
MGI:3647529,Vmn1r-ps77
MGI:3647530,Vmn2r24
MGI:3647531,Catspere1
MGI:3647532,Gm8615
MGI:3647534,Rpl7a-ps12
MGI:3647537,Gm6003
MGI:3647539,Gm8752
MGI:3647540,Gm8618
MGI:3647542,Gm8750
MGI:3647545,Gm4986
MGI:3647546,Gm5768
MGI:3647547,Gimd1
MGI:3647548,Gm4760
MGI:3647549,Gm15688
MGI:3647550,Vmn1r260
MGI:3647551,Gm8719
MGI:3647555,Gm5969
MGI:3647557,Gm5185
MGI:3647558,Gm5184
MGI:3647559,Gm5183
MGI:3647560,Gm6496
MGI:3647564,Gm6419
MGI:3647565,Gm6418
MGI:3647567,Gm8865
MGI:3647569,Gm5788
MGI:3647570,Fam181a
MGI:3647571,Gm8843
MGI:3647576,Gm8839
MGI:3647577,Amd-ps5
MGI:3647579,Gm8840
MGI:3647581,Tmem178b
MGI:3647582,Gm5212
MGI:3647585,Gm9194
MGI:3647590,Gm9198
MGI:3647591,Vmn2r72
MGI:3647592,Gm9199
MGI:3647593,Gm5261
MGI:3647594,Rpl7a-ps2
MGI:3647595,Gm5533
MGI:3647596,Rpl21-ps1
MGI:3647597,Gm6977
MGI:3647598,Gm9354
MGI:3647600,Otogl
MGI:3647601,Gm7720
MGI:3647602,Gm7719
MGI:3647603,Gm7882
MGI:3647604,Fam186b
MGI:3647610,Gm8254
MGI:3647611,Gm16439
MGI:3647612,Gm8253
MGI:3647615,Gm8250
MGI:3647616,Gm8251
MGI:3647617,Gm8249
MGI:3647618,Gm7538
MGI:3647619,Gm7539
MGI:3647620,Gm7537
MGI:3647623,Gm5880
MGI:3647624,Gm5879
MGI:3647625,Gm5878
MGI:3647626,Gm6174
MGI:3647627,Gm4953
MGI:3647628,Gm10283
MGI:3647629,Gm6859
MGI:3647630,Gm6336
MGI:3647631,Gm5114
MGI:3647632,Gm6719
MGI:3647635,Gm9066
MGI:3647637,Gm9061
MGI:3647641,Gm9064
MGI:3647643,Gm9062
MGI:3647644,Gm9063
MGI:3647645,Gm6618
MGI:3647646,Gm6088
MGI:3647648,Gm6162
MGI:3647649,Gm8978
MGI:3647650,Gm5776
MGI:3647652,Vmn1r241
MGI:3647653,Gm5760
MGI:3647654,Gm4876
MGI:3647655,Gm5442
MGI:3647657,Gm5759
MGI:3647658,Gm5270
MGI:3647661,Gm6195
MGI:3647662,Gm16405
MGI:3647663,Gm6625
MGI:3647664,Gm5252
MGI:3647666,Gm5251
MGI:3647667,Gm5250
MGI:3647670,Gm8472
MGI:3647671,Igkv17-121
MGI:3647675,Vmn1r-ps78
MGI:3647676,Gm8468
MGI:3647677,Gm8630
MGI:3647678,Gm8633
MGI:3647680,Gm8473
MGI:3647681,Vmn1r103
MGI:3647682,Gm5058
MGI:3647683,Glyatl3
MGI:3647684,Gm5682
MGI:3647692,Gm5652
MGI:3647695,Gm8157
MGI:3647697,Scgb2b17
MGI:3647698,Gm8149
MGI:3647699,Zfp541
MGI:3647700,Ighv1-17
MGI:3647701,Gm9222
MGI:3647704,Ighv1-16
MGI:3647708,Gm7134
MGI:3647709,Gm6820
MGI:3647710,Gm7135
MGI:3647711,Gm6819
MGI:3647714,Gm6647
MGI:3647717,Gm5696
MGI:3647718,Gm7429
MGI:3647720,Gm7428
MGI:3647725,Gm7426
MGI:3647726,Rpl31-ps8
MGI:3647727,Gm7611
MGI:3647728,Gm7612
MGI:3647731,Gm7613
MGI:3647732,Gm7614
MGI:3647735,Gm7616
MGI:3647736,Bpifa6
MGI:3647737,Gm5839
MGI:3647741,Rpl10-ps4
MGI:3647742,Gm10109
MGI:3647743,Gm7271
MGI:3647745,Gm6566
MGI:3647748,Gm7415
MGI:3647749,Vmn2r48
MGI:3647751,Gm4987
MGI:3647753,Gm4759
MGI:3647754,Faiml
MGI:3647757,Gm8723
MGI:3647758,Gm8722
MGI:3647759,Gm16456
MGI:3647760,Trav8d-2
MGI:3647765,Gm6480
MGI:3647766,Gm6478
MGI:3647767,Gm6479
MGI:3647768,Gm4825
MGI:3647769,Gm5052
MGI:3647773,Gm6498
MGI:3647776,Gm8376
MGI:3647777,Gm9314
MGI:3647778,Vmn1r-ps22
MGI:3647780,Gm9316
MGI:3647781,Gm9317
MGI:3647783,Gm8381
MGI:3647784,Igkv9-120
MGI:3647785,Igkv2-116
MGI:3647786,Vmn2r102
MGI:3647787,Vmn2r106
MGI:3647788,Gm6994
MGI:3647789,Rpl6l
MGI:3647790,Gm5042
MGI:3647791,Gm5257
MGI:3647792,Gm7082
MGI:3647793,Gm16411
MGI:3647794,Gm5258
MGI:3647796,Gm5723
MGI:3647797,Gm6973
MGI:3647798,Gm5620
MGI:3647800,Gm7871
MGI:3647802,Gm7870
MGI:3647803,Ccdc188
MGI:3647809,Gm8282
MGI:3647811,Gm8281
MGI:3647813,Gm5721
MGI:3647816,Gm6352
MGI:3647817,Gm6351
MGI:3647818,Gm6765
MGI:3647819,Gm6353
MGI:3647820,Hectd4
MGI:3647821,Rps2-ps5
MGI:3647823,Gm6858
MGI:3647824,Gm6540
MGI:3647825,Gm6541
MGI:3647826,Gm4736
MGI:3647827,Gm8365
MGI:3647828,Gm5466
MGI:3647829,Gm10382
MGI:3647830,Gm9363
MGI:3647831,Pate12
MGI:3647834,Gm8051
MGI:3647835,Gm5084
MGI:3647836,A430085M09Rik
MGI:3647838,Gm9367
MGI:3647839,Gm7333
MGI:3647840,Gm5762
MGI:3647841,Gm5763
MGI:3647842,Gm15041
MGI:3647843,Gm5761
MGI:3647845,Gm6438
MGI:3647847,Ppp1r2-ps2
MGI:3647848,Gm6621
MGI:3647849,Vmn1r1
MGI:3647855,Gm16415
MGI:3647858,Gm8482
MGI:3647861,Gm8617
MGI:3647863,Gm8616
MGI:3647865,Gm8479
MGI:3647867,Gm8480
MGI:3647868,Gm5648
MGI:3647870,Gm5681
MGI:3647871,Gm5486
MGI:3647872,Gm5487
MGI:3647874,Plcxd2
MGI:3647875,Gm5485
MGI:3647877,Vmn2r58
MGI:3647878,Gm7167
MGI:3647881,Gm9224
MGI:3647882,Gm8159
MGI:3647883,Gm8158
MGI:3647884,Mark4-ps
MGI:3647889,Gm8155
MGI:3647895,Gm7449
MGI:3647897,Gm7450
MGI:3647900,Gm6645
MGI:3647901,Gm7416
MGI:3647902,Gm5605
MGI:3647903,Gm7417
MGI:3647907,Gm5307
MGI:3647908,Gm6946
MGI:3647909,Gm7420
MGI:3647912,Gm4819
MGI:3647914,Gm9165
MGI:3647919,Gm8130
MGI:3647920,Gm5335
MGI:3647921,Gm6963
MGI:3647922,Gm4802
MGI:3647925,Smok3c
MGI:3647926,Gm8445
MGI:3647927,Gm7158
MGI:3647928,Gm6564
MGI:3647929,Mrpl27-ps
MGI:3647930,Gm15007
MGI:3647931,Gm6303
MGI:3647932,Gm5922
MGI:3647934,Gm8734
MGI:3647936,Trav10n
MGI:3647937,Igkv4-77
MGI:3647939,Vmn1r-ps83
MGI:3647940,Clec2j
MGI:3647943,Gm7028
MGI:3647945,Gm6477
MGI:3647946,Gm4850
MGI:3647947,Gm9949
MGI:3647948,Gm4874
MGI:3647952,Vmn2r22
MGI:3647953,Vmn2r21
MGI:3647954,Gm8447
MGI:3647960,Gm8449
MGI:3647961,Igkv13-78-1
MGI:3647962,Frg2f5
MGI:3647964,Psma5-ps
MGI:3647969,Gm5784
MGI:3647970,Frg2f6
MGI:3647971,Gm8399
MGI:3647972,Gm5958
MGI:3647974,Gm5575
MGI:3647975,Gm6992
MGI:3647976,Gm4956
MGI:3647977,Vmn2r98
MGI:3647978,Gm5207
MGI:3647979,Rps17-ps1
MGI:3647980,Gm5560
MGI:3647981,Gm8802
MGI:3647982,Gm7089
MGI:3647983,Gm4814
MGI:3647985,Rpl10l
MGI:3647986,Gm6974
MGI:3647987,Gm7177
MGI:3647988,Gm8023
MGI:3647989,Gm8024
MGI:3647991,Gm8020
MGI:3647993,Gm8022
MGI:3647996,Gm7863
MGI:3648000,Gm5034
MGI:3648002,Gm7862
MGI:3648003,Defa43
MGI:3648004,Gm8862
MGI:3648005,Gm8861
MGI:3648006,Gm8857
MGI:3648007,Gm8858
MGI:3648009,Gm8859
MGI:3648010,Gm8860
MGI:3648011,Gm7897
MGI:3648013,Gm8277
MGI:3648015,Gm7893
MGI:3648016,Gm8274
MGI:3648017,Gm8271
MGI:3648019,Gm8276
MGI:3648021,Gm8275
MGI:3648022,Gm5655
MGI:3648024,Gm5656
MGI:3648026,Vmn2r100
MGI:3648027,Gm5874
MGI:3648028,Gm5837
MGI:3648029,Gm7658
MGI:3648030,Gm7657
MGI:3648032,Gm7656
MGI:3648037,Gm7654
MGI:3648038,Rpl19-ps3
MGI:3648039,Gm4893
MGI:3648041,Gm5117
MGI:3648043,Rybp-ps
MGI:3648045,Ighv3-5
MGI:3648046,Gm5847
MGI:3648050,Vmn2r94
MGI:3648052,Gm6724
MGI:3648053,Gm6722
MGI:3648054,Gm6723
MGI:3648055,Gm6039
MGI:3648056,Gm9086
MGI:3648060,Gm14537
MGI:3648061,Gm9085
MGI:3648064,Gm9088
MGI:3648067,Gm16397
MGI:3648068,Gm6091
MGI:3648069,Gm5063
MGI:3648074,Tmem240
MGI:3648075,Cyp2b26-ps
MGI:3648077,Rpl13-ps4
MGI:3648078,Fam136b-ps
MGI:3648080,Gm6505
MGI:3648082,Gm6450
MGI:3648083,Gm9298
MGI:3648085,Gm5039
MGI:3648086,Gm8489
MGI:3648089,Vmn1r-ps71
MGI:3648097,Gm5166
MGI:3648098,Gm9299
MGI:3648101,Gm5221
MGI:3648102,Gm16372
MGI:3648103,Gm5481
MGI:3648106,Gm4810
MGI:3648108,Gm4875
MGI:3648109,Gm5159
MGI:3648110,Rpl21-ps14
MGI:3648111,Gm4879
MGI:3648114,Gm7094
MGI:3648115,Gm6934
MGI:3648118,Gm6654
MGI:3648119,Gm7118
MGI:3648120,Gm5637
MGI:3648121,Gm5638
MGI:3648125,Gm9208
MGI:3648126,Gm8165
MGI:3648127,Gm8164
MGI:3648129,Gm9210
MGI:3648130,Gm8168
MGI:3648131,Gm7456
MGI:3648132,Gm7457
MGI:3648134,Col6a5
MGI:3648144,Gm5040
MGI:3648146,Gm7217
MGI:3648147,Gm6967
MGI:3648148,Defb18
MGI:3648149,Gm9726
MGI:3648150,Gm6296
MGI:3648153,Rpl30-ps9
MGI:3648154,Gm8396
MGI:3648156,Slc38a6
MGI:3648159,Fthl17-ps2
MGI:3648160,Gm8391
MGI:3648161,Gm6823
MGI:3648162,Gm8392
MGI:3648163,Gm10561
MGI:3648164,Rpl18a-ps2
MGI:3648167,Vmn1r135
MGI:3648168,Gm8613
MGI:3648169,Gm7690
MGI:3648170,Gm6028
MGI:3648172,Gm8484
MGI:3648173,Gm8609
MGI:3648175,Gm8398
MGI:3648176,Gm7233
MGI:3648177,Frg2f7
MGI:3648179,Gm9119
MGI:3648181,Gm9115
MGI:3648182,Gm6474
MGI:3648183,Gm9113
MGI:3648184,Gm5815
MGI:3648185,Gm9118
MGI:3648186,Gm6475
MGI:3648187,Gm9116
MGI:3648188,Gm5997
MGI:3648189,Gm5947
MGI:3648191,Gm6705
MGI:3648192,Gm5699
MGI:3648193,Gm4753
MGI:3648194,Rpl31-ps17
MGI:3648195,Gm8362
MGI:3648196,Gm8363
MGI:3648197,Gm8359
MGI:3648202,Gm8358
MGI:3648203,Gm9334
MGI:3648205,Gm5546
MGI:3648206,Gm5547
MGI:3648207,Rpl21-ps11
MGI:3648209,Gm5544
MGI:3648211,Gm5157
MGI:3648212,Klhdc7b
MGI:3648213,Gm5577
MGI:3648214,Rpl21-ps12
MGI:3648216,Gm5430
MGI:3648217,Gm5287
MGI:3648219,Gm6956
MGI:3648220,Hspd1-ps5
MGI:3648222,Gm5563
MGI:3648223,Gstm2-ps1
MGI:3648224,Gm14653
MGI:3648225,Gm6991
MGI:3648226,Gm6444
MGI:3648228,Gm6954
MGI:3648229,Vmn2r4
MGI:3648230,Gm7856
MGI:3648232,Gm7855
MGI:3648234,Gm7854
MGI:3648235,Gm7853
MGI:3648238,Gm8517
MGI:3648240,Gm8512
MGI:3648241,Rps2-ps3
MGI:3648242,Gm8510
MGI:3648243,Gm8515
MGI:3648245,Gm8514
MGI:3648246,Gm8513
MGI:3648247,Gm7889
MGI:3648251,Gm7887
MGI:3648252,Vmn2r114
MGI:3648255,Rpl15-ps2
MGI:3648256,Gm16381
MGI:3648257,Gm5662
MGI:3648258,Ighv1-79
MGI:3648259,Ncoa4-ps
MGI:3648260,Gm6283
MGI:3648261,Gm6899
MGI:3648262,Vmn1r68
MGI:3648263,Gm4835
MGI:3648267,Gm6913
MGI:3648270,Gm6538
MGI:3648271,Gm7212
MGI:3648272,Gm7210
MGI:3648273,Gm7211
MGI:3648278,Gm7541
MGI:3648279,Gm7540
MGI:3648282,Gm10258
MGI:3648283,Scgb2b21
MGI:3648285,Gm5127
MGI:3648286,Gm5454
MGI:3648288,Gm4907
MGI:3648290,Gm5738
MGI:3648291,Gm4904
MGI:3648292,Gm5913
MGI:3648293,Cldn34b3
MGI:3648294,Tnrc18
MGI:3648295,Ighv1-25
MGI:3648296,Gm6173
MGI:3648297,Vmn2r68
MGI:3648298,Gm6581
MGI:3648299,Gm6744
MGI:3648301,Gm5990
MGI:3648302,Gm6745
MGI:3648304,Gm6452
MGI:3648305,Gm6451
MGI:3648306,Rpl9-ps5
MGI:3648307,Gm5473
MGI:3648309,Gm5472
MGI:3648310,Gm5471
MGI:3648311,Vmn2r75
MGI:3648314,Gm7072
MGI:3648315,Gm7061
MGI:3648316,Cyp2a22
MGI:3648317,Gm6393
MGI:3648318,Gm9220
MGI:3648319,Gm6394
MGI:3648321,Gm8173
MGI:3648322,Gm8174
MGI:3648323,Gm9247
MGI:3648324,Gm9246
MGI:3648326,Gm9245
MGI:3648328,Gm9244
MGI:3648329,Gm9243
MGI:3648335,Gm6027
MGI:3648336,Gm4764
MGI:3648337,Gm8273
MGI:3648340,Gm7895
MGI:3648345,Rpl21-ps8
MGI:3648347,Rps4l-ps
MGI:3648348,Gm6815
MGI:3648350,Gm7467
MGI:3648351,Gm7468
MGI:3648352,Cbx3-ps8
MGI:3648356,Gm7466
MGI:3648357,Gm7393
MGI:3648358,Gm7392
MGI:3648359,Gm7391
MGI:3648360,Gm7395
MGI:3648361,Gm7394
MGI:3648363,Gm4855
MGI:3648364,Gm6300
MGI:3648367,Vmn1r175
MGI:3648369,Gm14513
MGI:3648371,Gm9432
MGI:3648372,Gm16480
MGI:3648373,Gm9431
MGI:3648374,Gm16481
MGI:3648377,Tmem28
MGI:3648378,Sult2a5
MGI:3648380,Igkv1-133
MGI:3648381,Gm7492
MGI:3648382,Gm16410
MGI:3648383,Gm5080
MGI:3648384,Gm5836
MGI:3648385,Gm5873
MGI:3648386,Gm9127
MGI:3648387,Gm9126
MGI:3648388,Gm9129
MGI:3648392,Gm9131
MGI:3648393,Gm9130
MGI:3648394,Gm9133
MGI:3648395,Gm9132
MGI:3648396,Rps7-ps3
MGI:3648397,Gm6471
MGI:3648398,Gm16401
MGI:3648399,Gm4823
MGI:3648401,Gm6522
MGI:3648402,Gm15204
MGI:3648403,Cldn34b1
MGI:3648404,Cstdc3
MGI:3648405,Gm5149
MGI:3648407,Gm9349
MGI:3648409,Gm9347
MGI:3648411,Gm16478
MGI:3648412,Gm9796
MGI:3648413,Gm9351
MGI:3648414,Bend4
MGI:3648416,Gm5964
MGI:3648418,Gm5963
MGI:3648419,Gm6068
MGI:3648421,Gm6070
MGI:3648422,Gm6069
MGI:3648423,Gm6072
MGI:3648424,Gm6434
MGI:3648425,Gm6073
MGI:3648428,Gm5566
MGI:3648432,Gm8000
